open,high,low,close,volume,datetime
1322.0,1341.6,1282.8,1286.4,4441719,2025-03-05
1292.0,1306.6,1257.0,1269.6,2988857,2025-03-06
1269.6,1312.0,1261.4,1287.0,4669744,2025-03-07
1286.6,1305.2,1275.0,1285.0,1917147,2025-03-10
1287.0,1289.2,1252.6,1265.8,2190614,2025-03-11
1269.0,1274.0,1237.0,1255.0,2400048,2025-03-12
1255.0,1295.0,1202.4,1263.8,5313298,2025-03-13
1253.8,1281.2,1240.0,1276.2,3214499,2025-03-14
1276.2,1290.0,1276.0,1282.6,143364,2025-03-15
1282.2,1299.4,1282.2,1296.0,237806,2025-03-16
1295.8,1309.6,1262.4,1290.0,3123947,2025-03-17
1291.2,1343.8,1288.0,1302.2,7833000,2025-03-18
1300.8,1326.8,1293.0,1322.2,2746798,2025-03-19
1323.8,1330.0,1294.0,1316.0,3702123,2025-03-20
1312.0,1324.0,1296.0,1305.8,2374643,2025-03-21
1307.0,1307.6,1283.0,1283.4,2176952,2025-03-24
1284.4,1323.4,1265.4,1315.8,4198666,2025-03-25
1319.8,1322.2,1286.6,1286.8,1896968,2025-03-26
1290.4,1295.0,1272.0,1277.6,2514575,2025-03-27
1277.8,1284.2,1227.6,1240.2,3171543,2025-03-28
1235.0,1238.6,1209.6,1209.6,429160,2025-03-29
1209.6,1212.2,1209.6,1209.6,67581,2025-03-30
1204.4,1251.6,1185.0,1216.6,4062578,2025-03-31
1217.6,1268.6,1157.0,1160.4,6822598,2025-04-01
1165.0,1228.4,1162.0,1225.8,6172146,2025-04-02
1226.0,1258.2,1182.8,1223.8,6068821,2025-04-03
1232.0,1243.4,1142.4,1145.4,6548042,2025-04-04
1138.8,1159.8,1125.0,1157.0,687913,2025-04-05
1158.8,1178.0,1151.2,1175.4,589913,2025-04-06
1148.4,1153.0,1075.6,1112.6,7835453,2025-04-07
1121.8,1128.0,1043.6,1048.8,5466411,2025-04-08
1044.0,1105.0,977.2,1102.0,11191663,2025-04-09
1107.0,1108.0,1044.8,1062.0,4453808,2025-04-10
1062.2,1118.4,1062.2,1115.0,4628332,2025-04-11
1118.6,1139.8,1117.4,1139.6,531974,2025-04-12
1139.6,1139.8,1136.4,1139.8,130530,2025-04-13
1138.6,1145.0,1101.0,1115.6,3307171,2025-04-14
1115.0,1165.0,1098.0,1159.0,4356686,2025-04-15
1154.0,1197.8,1140.0,1190.2,5356501,2025-04-16
1190.0,1223.4,1169.0,1219.8,6949937,2025-04-17
1205.2,1207.4,1171.8,1193.0,4459298,2025-04-18
1202.4,1242.4,1198.2,1237.0,3792121,2025-04-21
1238.8,1264.0,1230.0,1244.8,3585614,2025-04-22
1249.0,1254.2,1198.4,1235.4,3410786,2025-04-23
1239.0,1258.4,1233.6,1249.0,1863808,2025-04-24
1250.6,1317.2,1243.0,1314.6,4767753,2025-04-25
