open,high,low,close,volume,datetime
7259.0,7284.5,7130.0,7175.0,843509,2025-03-06
7200.0,7305.5,7100.5,7225.0,1034151,2025-03-07
7230.0,7260.0,7161.5,7185.0,547590,2025-03-10
7185.0,7278.5,7156.0,7248.5,537045,2025-03-11
7257.5,7259.0,7180.0,7205.0,391633,2025-03-12
7215.5,7242.0,7095.0,7130.0,996391,2025-03-13
7112.5,7180.0,7081.5,7149.5,572826,2025-03-14
7163.0,7177.0,7163.0,7167.0,15699,2025-03-15
7170.0,7218.0,7170.0,7209.5,55094,2025-03-16
7215.0,7272.0,7152.0,7222.5,660256,2025-03-17
7224.5,7299.0,7157.0,7183.0,940967,2025-03-18
7201.0,7278.5,7150.0,7221.0,557151,2025-03-19
7235.0,7316.5,7175.0,7293.5,1383139,2025-03-20
7300.5,7398.0,7299.0,7346.5,1047311,2025-03-21
7348.0,7385.5,7250.5,7291.0,995334,2025-03-24
7294.0,7330.0,7184.0,7265.0,1028446,2025-03-25
7280.0,7309.0,7180.0,7185.0,533532,2025-03-26
7200.0,7200.0,7097.0,7108.5,584290,2025-03-27
7108.0,7129.5,7048.0,7064.5,738870,2025-03-28
7065.0,7079.0,6971.5,7013.5,90091,2025-03-29
7020.0,7020.0,6851.0,6853.0,248329,2025-03-30
6853.0,7114.5,6800.0,7026.5,874518,2025-03-31
7038.5,7104.0,6887.5,6905.0,870979,2025-04-01
6894.0,6989.0,6851.0,6978.0,718552,2025-04-02
6974.0,7030.0,6700.0,6802.0,1018360,2025-04-03
6818.0,6824.5,6445.5,6445.5,1868587,2025-04-04
6430.0,6489.5,6327.5,6486.0,261655,2025-04-05
6487.0,6596.0,6452.0,6587.5,187932,2025-04-06
6447.5,6500.0,6275.5,6349.5,2464183,2025-04-07
6394.0,6478.0,6278.0,6283.5,1107369,2025-04-08
6270.5,6550.0,6110.0,6507.0,2010832,2025-04-09
6521.5,6530.0,6305.0,6375.5,1060316,2025-04-10
6375.0,6533.0,6374.5,6508.0,811707,2025-04-11
6522.0,6583.5,6522.0,6582.0,76240,2025-04-12
6582.0,6599.0,6555.5,6562.0,76649,2025-04-13
6573.0,6573.0,6427.5,6474.0,550079,2025-04-14
6478.0,6520.0,6410.0,6466.0,324127,2025-04-15
6479.0,6550.0,6410.0,6515.0,456629,2025-04-16
6530.0,6720.0,6517.0,6719.0,803589,2025-04-17
6675.5,6699.5,6500.0,6629.5,740796,2025-04-18
6671.0,6765.0,6631.5,6732.5,520967,2025-04-21
6745.0,6825.0,6672.0,6764.0,741922,2025-04-22
6777.0,6789.0,6678.0,6743.0,617394,2025-04-23
6746.0,6800.0,6680.0,6683.5,444302,2025-04-24
6693.5,6875.0,6693.0,6856.5,685405,2025-04-25
