open,high,low,close,volume,datetime
126.6,128.94,121.36,121.91,110636550,2025-04-08
120.77,128.62,116.6,127.76,213037300,2025-04-09
128.4,131.0,124.64,127.77,153108570,2025-04-10
127.76,133.59,127.38,132.91,126449910,2025-04-11
134.36,135.95,133.91,135.94,21384600,2025-04-12
135.8,135.95,135.05,135.95,9681420,2025-04-13
136.12,137.0,130.66,132.05,96319450,2025-04-14
132.01,134.3,129.74,131.6,80675290,2025-04-15
131.72,134.0,129.02,132.0,84935470,2025-04-16
132.59,137.48,132.4,136.79,110552310,2025-04-17
134.6,136.31,133.03,134.77,96252100,2025-04-18
136.37,140.0,135.29,139.53,95337670,2025-04-21
139.84,146.79,138.51,145.0,182200550,2025-04-22
145.2,145.97,138.58,143.38,198339570,2025-04-23
144.0,146.78,143.54,144.29,105058220,2025-04-24
145.03,150.8,144.64,150.23,170632180,2025-04-25
